agent_idx,inducing_idx,x0,x1,y
2,0,9.435341535873103,3.2290987343056887,4.802495346886866
2,1,4.5623157047841305,0.6066128938836091,1.0855933500510506
2,2,8.656865079455008,6.237239321825519,4.253338410931514
2,3,0.44370214189936785,2.860768177926123,1.3081870337848194
2,4,1.447211836147276,1.4495099796046227,2.3046211519044957
2,5,2.821036128147527,4.458695247237861,2.3034971023468698
2,6,9.65288268589891,4.50128780808101,3.389082483313079
2,7,4.277639359892614,4.3213632903927275,5.269382946077378
2,8,2.5913344660407773,7.07177606402,3.844278715791717
2,9,2.659716041279034,9.396114650300314,5.175233466892027
2,10,2.877905776542428,2.996720970132719,1.9477168598772052
2,11,3.497746745555741,2.1135797236116023,2.452994118834457
2,12,1.5839842111226288,8.698269181008994,5.17805470701521
2,13,7.898032311781828,1.4407570318583818,3.9626456043406324
2,14,0.5307508705938533,6.169144539233455,1.505488101393114
2,15,5.395805787924685,2.3777088225156904,4.412055552303987
2,16,5.98347817605755,5.045365501872367,6.09608668043965
2,17,9.710967677433558,0.9887166851162967,5.450050252528583
2,18,8.79855206175287,5.320525826724925,4.191042924847655
2,19,7.604702950398044,7.054455814306498,5.623697115235345
2,20,9.62810768343299,6.880212453936741,3.3219287828823996
2,21,3.4709850942098037,0.6628986853344454,1.5293604644963656
2,22,5.046371920010387,6.914910972217994,5.045350248902885
2,23,1.9114633991450214,3.586843977315663,0.7444675290325863
2,24,7.150812207755688,1.1986563969980786,3.0876143435735726
3,0,8.1551270503539,3.1836826318223213,4.935559014402775
3,1,1.6026490853641322,9.57532040023036,5.8382139370892085
3,2,1.845913836090249,4.808809702910741,0.9621734435434962
3,3,1.2311563849937572,6.486378823805133,2.2051151276010104
3,4,6.272309582542675,1.6244219022943192,3.1795657240825466
3,5,0.37845231361954035,0.4837998173299596,1.3461144847868378
3,6,6.157032425211307,9.698076703106691,3.543725316519752
3,7,4.411283285874795,8.112950992243238,4.181528252631194
3,8,0.3081310650726383,7.173374795922476,2.897032491200259
3,9,4.284739506452775,6.159676235825983,4.83562121710928
3,10,2.0718821200394393,7.725580026207453,4.425944434891884
3,11,3.522239691504063,8.386583622196827,4.470779132792868
3,12,9.568899684948114,8.790825175196657,6.430894905085713
3,13,7.554724551278704,5.720629435160761,6.164521869185051
3,14,8.84453230280178,1.2892528797788203,4.840514219021695
3,15,5.36630901704459,8.04190637818201,4.5878189082833165
3,16,6.347473483536075,4.170971896073733,6.0163747317302265
3,17,0.49978585681842347,4.027278560880912,0.6946471944120839
3,18,3.3223445759336547,6.263664229395372,3.957928559074833
3,19,0.8385060264751232,2.0963321109348683,1.753546101986142
3,20,6.10051920970217,6.755301718168591,6.108619315489065
3,21,2.158029623764207,6.39996284125566,2.967123879529676
3,22,5.384277645220334,0.3528512473457006,0.6304445670571719
3,23,8.271970509968678,8.541743999043664,4.9453302791633655
3,24,5.7799882115584715,3.392403817709404,5.559048342195104
