x1,x2,x3,x4,x5,x6,x7,x8,y
0.5236659,0.7951185,0.48776138,-0.17267954,-1.6305545,-1.6073808,-1.1915772,-0.66697046,1.2065413
0.85648093,1.5858441,0.44334251,0.32015038,1.4352306,-1.0409361,-1.1427234,-1.1537256,1.073948
0.3364399,1.4971727,-1.5100854,-0.90797736,-1.0163622,0.30933606,-0.69353196,1.5663829,-0.3093291
1.3664729,0.048860157,0.84833962,-0.73707888,0.49145658,-0.99292601,0.43351848,0.57536828,0.13618242
0.2205899,0.015733446,-1.5064885,0.87211739,-1.4431658,-0.17204668,0.37546774,1.2228697,-1.0894647
0.58404331,0.25691434,-1.2309521,-0.61634068,-1.5053763,-0.33449506,0.12431726,0.76877205,-1.5627357
0.094505571,1.2039827,1.4934178,1.1029936,-0.52294172,-0.24560538,1.4546413,-0.71898359,-0.30283997
1.1152932,0.90462355,0.093585033,-0.5543298,-0.63078334,-1.5441695,0.062054754,-0.90829036,-0.066738074
0.064727305,1.3682731,1.5130054,0.060328424,-1.5828068,0.37449806,0.1270438,0.28815281,0.12162509
0.28316837,0.70261617,0.61848638,0.66944326,-0.2165066,-0.86313549,0.24099721,1.6698431,0.5306939
1.1415666,0.67257532,0.27418435,1.6324413,1.3211723,-0.82157848,-0.80448139,1.3952105,-0.62706622
1.4373018,0.20157356,-0.094094769,-1.1107766,1.6200718,-1.1155421,0.68664895,-0.10744387,0.53860226
0.9435936,0.34939403,-0.95955951,-0.51534542,0.23350332,1.0735074,-1.6768679,-1.360547,0.38411118
0.90800713,0.96413222,-0.95927148,0.040898108,-0.88212528,-0.61187153,-0.28299381,-1.1542126,-1.0337927
0.74319674,0.84105769,1.4915913,-1.014895,-1.6592118,0.6029064,1.1914208,1.2685503,0.11633599
0.93470172,1.6348192,-1.0924157,1.2106644,1.6621844,-0.49533676,-1.6088777,1.6035208,-2.3836898
1.0281228,1.6863267,1.2018419,0.6264267,1.2797657,0.2776606,-0.70683365,0.45885181,1.6162791
0.47935181,0.76308698,-0.64049604,-1.1022723,-1.1601246,0.18096647,0.68075692,1.0907334,-1.0827738
0.57203053,0.95755536,0.095989543,1.0193698,-1.7058613,1.2494448,-0.88197602,0.59181443,-0.77062071
0.65044907,1.4659556,0.82452108,-1.265722,-0.54589153,-1.1141357,0.62700933,0.94461515,-0.26687663
1.0974896,1.3637062,0.024719575,0.72555075,-0.70585132,-1.0346719,1.1872296,-1.7441434,-0.48321342
0.81728634,1.4656571,-0.95713471,-0.84677576,-0.11341677,0.47843072,1.5442345,1.0132804,0.3918834
0.11784431,0.81646255,0.79641169,0.85012545,-1.3333633,1.051936,-0.62172074,1.7368825,0.32029625
0.80602871,0.93994519,0.66284754,-0.29744682,0.55242821,-0.027550494,0.85149395,1.7212217,0.87532511
1.5366787,0.23460974,-1.2576962,1.7112674,1.6335202,0.74238126,1.5000954,0.81172446,-0.59740481
0.3343451,0.58488216,-1.1808928,0.91224503,-0.3599384,-0.82549665,1.6772045,1.1112958,-1.0349602
0.31883879,0.98663319,1.1932055,0.76500572,-1.0838487,-0.75895403,-1.536816,1.3034877,0.93455651
1.5175607,0.81521282,-1.3167334,0.35094849,0.94884125,-0.57009189,-0.29910278,0.71125057,0.348412
0.17121651,1.4599804,1.2437391,1.2288614,-0.61526227,0.34050034,1.3526026,-0.93931583,0.41983696
0.030826031,0.5045525,1.5241498,-0.97758074,-1.1889489,0.80030683,-0.8686457,-1.0624734,-0.071306659
1.2568976,1.2553885,1.7006782,-1.4206249,1.1109406,0.70768644,0.72593124,0.72140024,1.0076283
0.43300685,1.5658873,1.0369911,-0.76613246,-0.92555436,-0.90724872,-1.3239714,0.43059549,-0.055526959
0.33921373,1.6482413,0.76173308,0.5102677,0.16349541,-0.28871413,-1.3356076,-0.76652412,1.6324859
0.18666234,0.91342555,-0.88200268,-1.624415,-0.23755266,-0.20865477,1.7002037,0.74281844,0.5340034
0.66260641,0.89519078,0.9703427,0.46706519,-0.89296542,-0.45583625,1.2865841,0.49757882,-0.31928678
0.79840174,0.82466241,1.43258,0.68851032,-0.43291479,0.13735985,1.3326628,1.1630111,-0.47451089
1.3846898,0.61165219,-0.62847009,0.77984689,-1.0646564,-1.59653,-0.27879478,-0.8886634,0.49580457
1.1095606,0.51233836,1.5987485,-1.6802477,1.2102905,-0.4382727,0.79905995,1.4178181,0.14921013
0.047130629,0.57347489,-1.0818629,-0.70879554,1.5252668,-1.1627678,-1.4100895,1.6493989,-3.2077594
1.2050891,1.2290787,-1.5223068,-0.57815543,-0.92110613,-1.4342158,0.28728196,1.2828098,0.12411838
1.6589012,0.59586235,0.93298077,0.34464798,1.5859178,1.435343,-0.67311916,-1.0829881,-0.18357816
0.45441337,0.72854684,0.26971603,0.096965957,0.87743913,1.5768654,-0.45572379,-0.63605794,-0.22063105
1.1398121,1.3116755,0.68444685,-0.63056375,-1.4691119,-1.64153,0.10494764,0.77993934,0.45899841
0.1184054,1.1451309,0.13474454,0.11537876,0.77016604,1.3293727,-1.4832074,1.5872076,0.90274678
0.19549148,1.4742696,0.86803944,-1.3232815,1.4859802,-1.396356,-0.76220445,1.0546566,-2.0528432
0.26898358,0.46332725,-1.2494015,-0.67720127,-0.76120022,-0.23866193,0.2989862,0.45947477,-0.836527
1.0544416,1.660484,0.87557813,0.86613526,0.0015655552,-1.0855152,1.3945981,-0.9622661,0.28628657
0.77342758,1.0456389,-1.3079487,0.44532978,-0.39946171,-0.43291186,-0.011417437,1.5444794,-0.22424411
1.6751404,0.21407562,1.2904835,-1.3784495,-0.84289208,0.30693423,1.5354575,-0.079686089,0.87774553
0.99820692,1.5770983,-0.41900478,1.0623247,-1.3790473,0.17567334,-0.90680057,0.72455565,1.0895477
1.1024658,1.6627852,-0.7974031,0.72190622,-0.61577367,1.0208394,-0.64742911,-0.86026127,-0.30517032
1.622738,0.66409357,0.15633518,0.022453651,-0.67813823,1.6925052,-0.38079321,1.6265243,-0.003900287
1.5057126,1.6991772,-0.0069908719,0.52312122,1.4207109,-1.2721582,0.51568654,-1.4158948,1.7785899
1.3348443,0.99147825,-0.47572158,-1.6395877,-0.41136444,-0.38648898,1.2614639,0.79813065,0.088317968
0.17656558,1.5208148,1.3059831,-0.79038005,-1.0790757,-0.17370748,-0.59280324,1.1863894,0.2920239
1.0257495,1.0519599,0.71194714,0.3052062,-1.4370321,1.3273361,-0.89739654,-1.387486,-0.59868481
1.4529184,0.56313839,0.78506354,0.16957477,-0.81627765,-0.47593822,0.978067,-0.41823522,0.1138214
0.7939251,1.0762627,1.2700075,0.85836509,0.70742527,-0.45200746,-1.6837542,0.19012472,0.55631654
0.33682685,1.4396971,0.31038368,-0.79145591,-0.43938422,1.0643607,-1.4728092,1.052895,0.3433065
1.6722871,0.69220556,-1.6957619,0.032635819,-0.46422904,0.84449831,-1.2676753,-0.19704894,-0.9764927
0.26750339,1.1238385,-1.2202426,0.54516467,0.15601701,-0.41156995,-0.21483574,1.6650483,-0.085644389
1.5224882,1.2634945,-1.6315596,1.3246874,-1.1019875,-0.6063267,0.32124173,0.31498579,-1.840086
1.688178,0.060970076,-1.3308904,-1.1834071,1.5565092,-0.22325412,0.96465015,-1.5979313,0.0077579914
0.096187155,0.56401103,-0.69749429,1.2923433,-0.52097543,-1.3552414,-0.40383098,0.84259413,1.1235943
0.77453053,0.9016807,1.7204633,1.0251602,1.1455303,-0.82066221,0.95900318,-1.739922,-0.5293564
1.0582879,0.11756575,1.0215348,0.87360971,1.3717368,-1.1248102,1.0589536,0.34603827,0.44482646
1.0878237,0.65602193,1.3902366,1.5841455,1.2002263,0.35224333,-0.40023218,-1.1083277,0.14602629
1.0095686,1.2664575,-0.023150619,0.28985222,1.1068857,1.2678528,-1.083135,-0.19327868,1.8162353
0.45897659,0.92394045,-1.6053128,0.65417813,-0.38090572,-0.01037794,-0.84187686,-0.035807214,-0.66978593
1.1587354,0.46038486,0.1618834,-1.3060222,-0.37716869,1.1268136,-0.0039168798,-0.39714899,0.92958826
1.4058517,0.84824981,1.0601406,0.51169962,-0.87512098,-1.6682826,-1.1528581,1.0215229,0.1461444
1.2747687,0.9742274,0.37087917,1.1888863,0.43769809,0.36639895,1.4926914,-0.32425522,-1.0761819
0.01884666,0.23224225,0.49886766,-1.6778225,1.1694358,1.5567381,1.5586423,-1.686564,-1.9931256
0.74229808,0.69542284,1.5342321,1.0772544,-0.19832376,-0.91934338,1.3344715,-0.37726946,-0.35848037
0.40508558,1.3126419,0.35213334,-0.76026066,-0.5368112,-1.5707456,-1.5110504,-1.5520096,-0.65041749
0.59686156,1.3867225,-0.94273576,1.3703685,0.34540016,0.72845112,-1.6612969,0.66697373,0.58820653
1.1319568,0.091699403,0.63964064,0.19358985,0.89321127,-1.0882309,0.27882618,-0.39529074,0.79076781
0.30227014,1.4695134,0.57716381,0.38686069,1.3339775,1.0629995,1.2994842,0.30051224,-1.2629138
1.6892511,1.6000274,0.70615566,-1.6596666,-0.47641336,0.67742978,1.224393,0.34083451,1.9738163
0.093655746,1.6833153,-0.12693705,-1.3590557,-1.1152444,1.2768895,-1.5167847,-0.17087517,-0.49349465
0.29060555,0.19894453,-0.31709631,-0.42918979,-1.1861931,-1.664506,1.6331599,1.285096,-0.5491426
0.59773553,1.4330411,1.187966,1.1173477,-1.6267052,0.056209253,-0.69280179,-0.52133689,0.86277836
0.28407499,0.60527773,1.5468468,1.3674463,-1.1162265,-0.026914586,-0.53795242,1.4180984,0.74056921
1.0590881,1.553324,-1.084731,-0.36278192,-1.6789478,-0.92421119,0.27802868,1.2240014,0.41177095
0.08584639,0.42702639,-1.243328,1.1408934,-1.0271909,1.3830757,0.95080295,-0.28846333,1.4159825
1.6441004,0.31083628,-1.531082,-0.69147398,-0.92514157,-1.5819064,-0.52315273,1.1342972,0.2979401
1.4800082,0.63371157,-1.2895849,-0.028782447,-0.82341081,-0.82904274,-0.14489046,-0.71567654,-0.99534705
0.79107128,0.50374648,1.1424085,-1.4730757,0.85100704,-1.7130273,-0.1699834,-1.1112877,-0.46017148
1.7073819,0.64707495,0.74887593,-0.68228928,0.081672638,0.45459457,1.0394941,-0.51938635,0.66468825
1.6326874,1.2727209,0.79885429,1.4807643,-1.7046211,-0.53767417,-0.47019403,-1.6183328,-0.13569783
0.084675982,1.1301482,-1.5627877,-1.1193513,-1.4236321,1.5040378,1.604099,-0.96263318,2.2088196
0.45035544,1.1056019,0.9335884,0.96983408,-0.66156154,0.92967746,-0.55068903,0.66803088,0.10448483
1.5003058,0.61668308,0.56091659,1.2430631,0.92142197,0.055152736,0.27441233,0.17102697,0.82328232
0.76350129,0.60280803,-0.99535571,-0.69989182,-1.218334,-0.60162403,-0.63216705,-0.48985744,-0.98851913
0.3144432,0.3367322,-0.75332642,0.24955206,-1.6053496,0.071387884,-0.96306218,0.89308689,0.61979994
1.374674,0.63010463,-0.78128555,1.424422,-1.489038,-0.44520886,0.61968598,0.39333501,-1.5379436
0.44402205,0.47758367,-0.024701434,0.4697846,-1.1554314,-0.21406987,0.83920893,-0.21618069,-1.3902858
0.48131312,0.18841857,-0.27381717,0.10171357,-1.551388,-1.4823123,-1.5456415,-1.6153613,0.53601249
1.6412951,0.27108314,1.3741437,-1.4640174,-0.33040377,-1.1826119,-0.69197286,1.7414109,-1.1951974
0.7887181,0.75236782,-0.66683541,-1.4109763,-0.029044089,0.19539555,-0.61234905,-0.09440484,0.15428746
1.5304031,1.6769236,0.80078641,0.50548593,1.4132035,-0.75097735,0.95722199,0.69362292,1.7209486
0.68945335,0.69529201,-1.4767452,-0.77574072,-0.27340036,0.39425703,-0.30219549,1.1740166,-0.59712962
1.6742924,0.89410441,0.74183666,0.64147316,-0.6464475,0.049034644,0.069758502,0.23125989,0.60509852
1.6277384,1.2097579,-0.87513126,1.4603512,-0.51348288,-0.83272122,0.53047301,1.416627,0.30067366
1.2373171,1.3395777,1.6571104,-0.63842231,0.40101857,-0.53696831,0.41278906,0.53598775,1.1517847
0.44593839,0.87886759,-1.3557151,-0.7442819,-1.5394295,0.32943284,1.7038181,-1.3430669,1.7771333
0.17734234,0.55357595,0.63703677,-1.5534248,-0.36353799,0.6485956,0.56624423,0.94987539,0.75718874
1.5107325,1.4666426,-0.039213499,1.3039528,0.023726387,-1.3219284,-1.676393,-1.0551702,0.84457287
0.61229623,0.59793433,1.2562589,0.83712729,-0.72803217,-0.058393693,0.42066498,0.10284792,-0.35905123
1.2508191,0.39516508,-1.5680119,-0.50212406,0.79462124,0.55750606,1.5191668,-0.85841816,-1.786712
0.90639823,0.46816678,0.48666933,-0.016935503,-1.063669,0.53439381,-0.044416291,-1.6425911,-0.63421878
0.81495348,1.6635166,0.0078386046,0.87979707,1.7146623,-0.24032138,1.6202176,0.88906863,1.1567401
0.3200996,1.0588355,-0.14605053,1.4134378,-1.3254448,1.3309934,-0.93234734,-1.2791714,-1.0079179
0.55170316,0.89591107,0.33161963,0.35961819,-0.33566265,1.5167064,0.32911541,1.6819864,-0.33710458
1.5540768,0.21787587,-1.1805051,1.2561361,0.50235789,1.1870036,0.73717214,0.50539016,-0.47978392
1.2905983,0.52629876,1.4633695,0.26539494,-0.61988951,-1.0065636,-0.87351884,1.5045882,0.11180051
1.6412745,1.7024588,-1.1070879,-0.23331641,-1.6703076,0.49809162,1.1526642,-0.14777355,1.5827105
1.6085028,0.70232842,1.0886828,-1.4597025,0.65376487,0.96775249,-1.0882685,-0.68791323,0.70326132
0.31230534,0.86391774,1.5746932,0.91244114,-0.061513599,-1.5007743,-1.2373616,-1.6491591,0.4781063
0.046941545,0.90573689,0.84256994,-1.2081499,-0.88754506,1.6589573,0.10302209,1.7348848,0.19728793
1.5116043,0.96513072,-0.92190973,0.028818985,0.47932894,-1.5304638,0.25811098,1.1259332,-0.49295151
1.5576982,1.5156545,-1.515989,-0.98428514,-1.4755244,0.61919582,-1.6437441,-0.24069986,-1.0087424
1.5221041,0.040319591,-1.6775547,0.95640344,-0.054896841,0.13979627,-0.6952696,1.2523944,-0.22306864
0.87791153,0.78515937,-0.17467783,-1.5350996,-1.1102184,-0.41533608,-0.45900265,1.1727112,-1.2279335
1.2241691,1.7243718,-0.005904791,-1.3850403,0.10433184,1.3552683,0.48512646,1.3212695,1.5380159
0.61646715,0.56169689,-0.095888279,1.446229,0.92389896,-0.63561076,-1.2161113,0.82320219,-0.14618774
0.42124389,1.5985882,0.071377074,-0.76694072,1.5583747,-0.052535015,-1.1386364,-1.3414334,1.325603
1.5825585,0.81528111,-0.82672058,0.87255771,-0.28911952,-1.0828466,1.0042844,1.0020477,0.29935101
0.7448662,0.98717536,-0.10107135,-0.36718009,-0.097527629,-1.7222801,-0.55222847,1.5547545,-1.5649907
0.25550757,1.3266883,-1.3929658,1.2107183,0.93023794,1.4861672,-1.2409053,-1.433974,0.00027441994
0.73749404,0.19535977,1.4494892,-0.028612958,-1.2076184,-1.7020841,-0.43572242,0.63165476,1.0071953
1.1207642,1.467777,-0.60456928,0.32472303,0.92351177,1.5849755,-1.3214331,-0.25430042,1.789903
0.93700061,1.4892026,1.2625302,-0.00030028925,-1.0816555,1.0629793,1.5171555,0.96241774,0.45531019
1.7132413,0.80230797,-1.2801938,-1.0179811,-1.5301067,1.6339993,1.6866391,0.036657887,2.8368671
1.4045062,1.6814194,0.11564852,-0.37891848,-0.47795905,-0.80990262,0.067983817,-1.2018975,0.8846554
1.5840533,1.5153286,-1.4916701,-0.90652427,1.673421,-0.59244879,-0.43638332,0.91359813,-0.18874831
0.38608619,-4.9019673e-05,1.6519445,1.1882646,0.73554374,1.0978107,-0.38044531,-1.272476,-0.26567979
0.61063892,1.1679087,0.59595246,-0.72949952,0.43477202,0.85929206,-0.5201054,1.6112017,0.75478161
0.50880321,0.60451165,0.49347883,1.6832499,-0.53455087,0.91252009,-0.26830557,1.1728322,-0.99332933
0.86030711,0.58890557,-0.44066377,-0.49392935,-0.1802042,0.28345339,0.086431552,-0.61804297,0.48706736
0.42387357,1.4243157,0.30563897,-1.6547411,-1.447441,1.1268554,-0.45275962,0.34274488,0.15369681
0.91155837,1.1565006,-0.80170451,0.05819478,0.4974353,-1.442665,-1.4615128,1.4805787,-2.3864319
0.43328967,1.5123056,0.50967659,0.43147712,-0.8289789,0.51555073,1.5202989,0.14113002,-0.027912109
0.72451841,1.008139,1.5548268,0.63357717,1.2365755,-1.2610219,1.3930929,-1.5844508,-0.42561371
1.2197022,1.6275024,0.87323827,-0.47228794,-0.27396976,0.62529484,1.1468105,1.6571797,1.0783813
1.5105934,0.82209763,0.51016131,-1.0681069,0.87632953,1.5747988,0.42694139,1.5129321,0.88703875
0.68181786,0.38030374,1.3774522,0.40768731,-1.6125817,-0.20150788,1.3090264,-0.50479348,-0.071197159
1.2513573,1.6397628,1.1888377,-1.4518224,-0.52670558,-0.004583134,1.6896761,-0.49671005,1.7644851
1.5282238,1.659701,-0.48473711,-1.5974042,-1.3435676,-1.1780453,-1.6809119,-1.4338997,0.2137013
0.149851,0.14262546,-1.113507,-0.43657664,0.55592529,-0.79923634,-0.60818906,-0.95299869,0.63737296
0.81731798,1.4621008,0.90638016,0.86346002,0.35526689,-0.14046794,-0.26284807,1.4857498,1.1719368
0.1245355,0.91223918,-1.017758,1.5614989,1.4546858,-1.6344182,-0.97854406,-0.35130053,-1.1364246
0.92432663,1.6510459,1.5296155,0.41801448,-0.2789565,1.4907731,1.4934209,-1.4715556,1.0117899
1.361708,1.6965596,0.082413008,-0.92371143,0.61954835,-0.4431278,-1.0692308,-0.72004922,0.67870028
1.6269698,0.12128229,0.21613545,-1.2821219,0.64937257,-0.21329716,0.62299186,-0.26700142,1.0955656
1.1656243,0.15481996,0.32116088,0.14095616,0.88109855,-1.5743837,-0.53163134,0.59413493,-1.1147263
1.1657193,0.062971597,-0.42778858,1.5991448,0.53363851,0.6522022,-0.9444342,1.0842417,0.61223015
0.92432446,1.2260204,1.2012029,-1.1440069,0.73681991,-1.2199566,1.6979175,-0.173852,1.5264742
1.0227969,0.74866216,0.69064627,0.57699309,-1.0941827,-0.19702161,0.067817671,1.4811586,0.43175097
1.3267224,0.92916851,-0.26977034,-0.18099375,0.85935827,-0.081370239,0.46789428,1.1596846,1.3463186
0.67026551,1.5586968,-1.1036524,1.3943702,1.1115748,1.2477438,0.45883028,-0.38405289,-0.17397873
1.2405401,1.5713611,-0.33937141,-0.89279214,1.0963291,1.0616464,0.11240789,0.12037752,1.8652905
0.55214683,0.96488558,-1.4779507,-0.91855795,0.47414685,0.89436851,-1.0570479,-1.0634045,0.28961254
0.96751243,0.55916982,-0.20886792,0.10479042,-0.91218004,0.37987816,1.3487415,-1.1423692,0.38983787
1.7033182,0.077156917,1.0356721,0.048770729,-1.4993446,1.6704534,-1.6424931,0.013040933,0.10186951
1.2008352,1.7069192,0.40603161,1.5002574,0.86485239,-1.4887496,1.4002819,1.6789398,1.3899683
0.59617498,0.49587703,0.37048002,0.14345819,1.4517992,1.2504148,0.8672805,1.6027313,-0.25602688
1.5314969,0.24601505,-1.2866129,-1.7034559,1.0194707,0.085068253,0.48447794,-0.81951355,0.78365572
0.83273887,0.70812341,0.30364453,-1.7148308,-1.5938585,1.1110709,-0.95287407,0.40527972,-1.3487699
1.4732592,1.4925909,1.6165046,1.2910681,0.60646677,1.2321046,-0.66205926,-0.6649256,0.28169875
0.68287556,0.84476069,1.7193649,-1.2266443,-1.195763,-0.24124282,0.55780478,1.4947686,-0.044345564
0.25213156,0.41878601,-1.6479783,0.13165461,-1.2915412,0.59197175,0.95220142,0.13314572,-0.77894039
0.46474365,0.8029446,-1.4476973,-0.32640899,0.078768083,-0.54194161,-0.99332737,-0.20609546,-0.057543108
0.87014544,0.17283204,-1.5451541,0.89232423,1.6113291,0.59091429,0.38327164,-0.39075396,0.03815868
1.2199912,1.1459266,1.1687044,1.655321,0.51364537,-0.79911161,1.3058442,1.5131046,0.41012381
0.45654669,1.5879869,1.2759579,-0.30750808,-0.15823844,1.0529874,0.41183949,-0.0016205278,0.64051185
1.4848616,1.6931926,-1.0296721,-1.2186322,-0.14156817,-1.2467845,0.36224242,0.18101261,0.049870407
1.5321684,0.89878079,-1.3156627,1.4406116,0.081362778,0.98956467,0.72249945,0.33447543,-0.044649961
0.37399868,1.6878405,0.82156383,-0.053295594,1.4525567,-0.86998266,1.4580129,-0.5132043,1.0368109
1.0512645,0.27176732,-1.0904574,-1.0692835,-0.27334736,1.668958,-1.0914128,-0.36509492,0.17167025
0.54272066,0.96147744,0.87219683,0.88980659,-1.1294808,-1.001263,-0.10502096,-0.71947801,0.67137142
0.55902414,0.70727807,1.6549934,-0.27647091,-0.15714635,-0.6370138,0.60627184,-1.4234715,-0.19328062
1.5969698,1.3588842,1.5605002,0.43389408,1.6762763,-0.93556106,0.2347816,-1.7329467,0.1904479
1.4717606,0.46526435,-0.99572733,1.067345,1.0043048,1.7127906,1.1996352,-0.80971578,-1.9038075
1.3953502,0.69246299,0.92763322,0.18615901,-0.84815186,-0.077635866,-0.83120386,0.81669155,0.54328787
1.1955177,0.1815971,0.48856,0.46571633,0.47502403,1.4934957,1.0674971,-1.0962539,-1.4502054
0.083081137,1.1559175,1.4366711,-1.2222865,0.12490332,-0.2034694,-0.25384007,-1.0901571,1.0905112
0.064209665,1.4071647,-0.92585378,0.14142085,-0.53372706,0.67468846,-0.88821954,1.1447741,0.23725462
1.3212287,0.42737681,0.73726775,-0.57563684,0.801512,0.4349038,-0.12233274,0.16658433,1.0561791
0.24433442,1.0576587,0.3963038,-1.0356645,1.5409697,-0.04765869,0.094454668,1.5567199,0.15862264
1.5665548,0.12442513,0.36097042,-0.75611916,0.019966327,-1.4889125,-1.5904634,-1.707434,-1.9327282
0.67757366,1.2127054,0.42195357,1.648787,-1.654856,1.0707838,-0.99877548,-0.9652517,-0.86875982
0.055748931,0.42201216,-0.46457773,1.6577047,-1.3758053,1.2775241,1.3824208,-0.090734585,2.1218635
1.2990292,1.434109,1.1586088,0.68066278,-1.0385354,-0.57195708,0.93592564,-1.0635002,-0.33987317
0.89544445,1.4328413,0.22183019,-1.3581618,-1.5608341,-1.6796598,1.5997468,-0.0078923624,-1.0486853
0.16356735,1.6896129,0.84411472,1.5063724,-0.71173576,-0.35938494,-1.6611597,-0.13219992,2.132839
1.1662741,1.1337593,-0.88704723,1.5165348,-0.12364414,1.2202918,0.3114473,-1.1234274,0.29860391
0.12468137,1.353385,1.407789,-0.29678739,0.49846846,1.2685434,-1.5760229,-1.2932695,0.77135293
0.95791083,1.2990918,0.13981662,-0.72478338,-0.44406483,0.8284666,0.066092796,-0.2367912,1.0956872
1.4282625,1.4501694,-0.34310034,0.58147423,-0.97470245,-0.98882243,-0.65363102,0.25216232,1.367379
1.6319725,1.0824371,0.98897332,0.88593904,-0.14745691,0.10133029,-0.12033845,-1.5331713,-0.18043375
1.4655134,1.6820116,0.14002977,1.4446822,0.72708575,0.86594339,-1.3142,0.43467071,1.9723021
0.049508547,1.7210703,1.1263722,-1.3027492,-0.75301215,-0.44005559,0.078493956,-1.5099703,0.86632294
0.59447197,1.3532475,0.81268644,0.16231037,0.403567,-1.5546066,-1.2534013,-1.7006764,0.30790335
0.61703759,1.2878974,-0.23475195,-1.0585665,1.4733743,-0.22719109,1.6165425,-1.6239478,-0.35266323
1.4891287,1.1043356,0.1419069,0.66477307,-1.2258661,0.36792114,1.5869492,-1.3682266,1.4920468
