x1,x2,x3,x4,x5,x6,x7,x8,y
1.4529596,-0.18200601,-0.55822619,1.2474401,0.63586297,-0.72787484,-1.3493932,0.5486244,-0.14155528
1.6041847,-1.4212536,0.7237276,-0.84311559,-1.0733654,-0.93930083,-0.70832,1.3805822,-1.9440555
1.4933878,-1.1877126,-1.2875294,-1.5728015,-0.35416079,-0.99120005,0.26298812,-0.27097363,-0.72404996
0.65981806,-1.4858225,-1.4612346,1.5746093,-0.9859208,-1.3781823,-1.6888195,-0.53180341,2.1508994
1.2440574,-1.5867371,1.1681697,-1.6319997,1.6171584,-0.12731806,1.3486268,0.98624659,-0.68869997
0.86671009,-0.49039982,0.91699608,-0.51354915,-0.66604116,0.77390709,-0.40611308,0.36088938,0.40162628
0.35692043,-1.0421277,0.15528116,1.2165496,1.2347846,0.26744574,1.1679273,-1.1268189,-3.0173112
0.55114585,-0.38076083,-0.0014192277,-1.6699564,-1.3619656,0.29514224,1.0296915,-0.49251133,1.3318414
1.2049987,-0.25634556,-0.67605922,1.047054,0.53350642,-0.011622426,0.079926227,-0.61877455,0.49076704
0.11976088,-1.175575,-1.4820093,-0.5846274,0.77756219,1.5626111,0.77627255,0.8240498,-0.15233952
0.030681236,-1.1362195,1.5488047,1.4295948,0.87219413,-0.99198789,-1.0154871,1.3123191,-0.13905143
0.1176339,-0.33620278,-1.1639373,-0.46914216,0.80435873,0.41664485,0.70412144,0.35594798,0.99656529
0.64130477,-1.5563343,-0.46338959,0.35109884,-0.69488908,-1.2613639,-1.1271712,-1.3449916,0.78014572
0.71783367,-0.1230322,-0.32842594,1.7049248,-0.71776284,-1.6276582,0.15144914,-0.51041258,0.58819175
0.6262674,-0.49974165,-0.43059974,1.3619836,0.086383741,-1.329068,-1.5261494,-1.4748872,0.43935645
0.92344048,-1.3502066,-1.3627047,1.2813999,-1.1259928,-0.99236622,0.98344723,0.80549359,-0.45375308
0.31115723,-1.3222943,-0.45698671,1.0429944,-1.3837978,-0.75624532,1.1002185,0.87067502,-0.18405968
0.31457059,-1.1274435,0.29036326,1.4668504,-0.3006181,-0.089958257,0.19927501,0.47436291,-0.056458133
1.4969687,-0.93679606,-1.4736757,1.2660584,1.2265982,-0.082630615,-1.5862077,0.14017181,0.4603708
0.44648525,-0.31848527,0.56422522,0.19338946,-1.074333,-1.1553325,-0.64256861,-0.51353942,0.67963838
1.1222377,-0.33676293,0.55979036,-0.8872283,0.60861046,1.0874752,0.58287534,-1.5251915,-1.0103679
0.53276509,-0.51419201,0.0022956932,0.32765804,1.6100673,-0.46168825,-0.98346641,-0.0040143482,0.52518674
0.84073426,-1.2995878,-1.0329084,0.37882983,0.5538134,0.20651745,1.5358895,-1.6472301,-1.4627628
0.23460448,-1.7202521,-0.61247822,-0.40186297,-0.70159669,1.1241706,1.1936037,0.35409072,0.66067047
1.3339023,-0.65465811,-0.16887776,1.5574314,-0.99164976,-0.4216317,0.87989188,1.5710693,0.048626009
0.36328047,-1.4267047,1.3181911,-0.21513939,0.49627981,0.73263842,-1.2526312,0.23402788,0.38309113
0.09518319,-1.0647107,-0.77771359,1.3984603,-1.4873345,1.5357174,0.7306743,-0.63732552,1.9093661
0.94849032,-0.19067412,-1.31049,-1.2157179,-0.12497077,0.68983567,1.0859145,1.7409284,-0.10176439
0.9264356,-1.2885159,-0.89782849,-0.52147782,-0.80512983,-0.087782777,-1.2472899,0.2368211,-0.20149294
1.0719058,-0.91659027,0.94633225,-0.4437002,1.1868766,0.34299732,1.2519773,-1.1828074,-0.7233432
0.27052548,-1.5980836,1.3972335,-1.2920386,-0.31358179,0.0084698209,1.0404879,1.1385316,0.62924888
0.81325318,-0.39761346,-0.19624067,0.82720762,0.83465611,-1.2156312,-0.045183099,-1.2150023,0.80063541
0.53682681,-0.47759389,-1.3168261,-0.59733333,-1.2262001,-1.1859414,1.1173486,0.25782465,-1.4823612
0.27706546,-0.41601756,1.6600313,1.2391551,-0.99680644,-1.3807739,1.5573218,-0.72258089,0.20401472
0.84576411,-0.67263439,0.8990624,-1.5722874,-0.43814269,-1.5520005,-0.50166166,-1.0725228,-1.2440178
0.66791981,-0.70874793,0.099024903,1.0793426,1.0734691,0.33313321,0.50782571,1.7319499,0.14516255
0.4149846,-0.35393183,0.11110529,1.1085292,-1.2583628,-1.2332764,1.3090006,-1.7351466,-2.1627398
0.75246158,-0.14139725,-1.4874488,-0.48859416,1.2909169,-0.5817547,1.0044192,0.50940094,1.2121857
1.1808117,-1.57234,1.1993598,0.1535442,-0.31227452,-0.71134456,-0.029085885,1.1585152,0.25474616
0.83328032,-0.80206125,0.6862976,-0.0022148678,-1.6969259,0.80845191,0.17726159,0.090791823,-0.41755677
1.2180678,-0.28772967,0.73274441,-1.6671717,0.37050174,-0.047291968,0.7725584,-0.26711988,0.62363667
1.7074529,-0.90736988,-1.5213226,1.3883139,-1.3110447,0.31697819,-0.19311715,-1.2237072,-1.0417102
1.0719416,-0.36361291,1.2206003,1.0571128,-1.7076992,0.32945636,1.6852911,0.53802008,0.60321108
1.0090116,-1.5991457,-1.1287459,-0.025441904,-1.6890815,1.2166661,1.5693945,0.16676944,2.8218914
0.30714465,-1.5344246,-1.1837297,1.616162,0.61843835,0.28179548,-1.0714881,0.88516271,1.0833499
0.71366423,-1.7000602,0.91094058,-0.53916443,0.61660514,-1.5996786,-0.10354187,-0.86747328,-0.04047946
1.574503,-1.3688984,-0.38759127,0.10441854,-1.1759056,0.062250408,0.065232222,1.0040746,0.11934006
1.6460114,-1.2722912,1.5583977,1.5739308,1.3299814,0.86757507,-0.15983481,0.42751873,-0.30180606
1.5323967,-0.22067907,-0.33283039,-1.7222061,0.15316193,0.44837932,-0.28438281,-1.4367556,0.58058453
0.88155534,-0.056373293,0.97603608,0.49824767,1.0802014,-1.2168967,0.74985128,0.37098784,0.47804102
0.85430906,-0.97790288,0.50920806,1.5512316,-0.27545286,0.84269622,0.063686869,-1.5703848,-1.6907331
0.99856472,-1.2663316,0.95612906,0.5091666,0.16294773,0.94518659,-1.2716182,1.731,-0.045210895
1.2748093,-1.296911,0.31831945,1.4758397,1.0685308,-1.5036258,-1.5164716,1.2437552,-1.9438812
0.81831835,-1.3346117,-0.075035503,-1.049128,-1.5158489,-0.95910715,-1.1950791,-1.5326417,-1.6637477
1.245477,-1.2579388,0.69521343,1.3171007,-0.78938598,-0.36457856,1.5992274,-1.0910217,-1.4471983
0.23340366,-0.61644779,0.68546968,1.4818626,1.0433524,0.55506296,1.1563664,-0.14880816,-1.7945583
1.3586848,-0.97287111,-1.0821642,0.52524788,-1.5701632,0.0083336757,-0.7657534,0.29871701,0.10255145
0.95230816,-0.22301553,-0.47979472,-0.45651566,0.28827196,1.327961,-0.8864243,-0.68951186,0.86533356
0.56124048,-0.055203728,-0.22373568,-0.65046441,-1.5927316,-1.6406682,0.7855553,0.86883292,-0.59620405
0.10174319,-1.6219626,0.99058075,0.51058948,1.6767635,0.31173768,0.11611559,0.6512292,-0.70080026
1.3549693,-1.2428589,1.352206,1.4793571,-0.20913845,-0.22706481,-0.31954558,-1.5723427,-0.4541126
0.76796067,-1.5883561,0.57028996,-0.58549141,0.14224785,1.5959046,0.84117548,-1.477172,-2.0750364
1.1242739,-0.40647672,0.64731086,-1.2230356,-0.32107236,0.78249822,0.87536371,-1.6215699,-0.46622593
1.4168071,-0.059050424,-0.53498691,1.5170595,-0.85787915,-0.66113702,1.4188932,0.82242904,-1.3252418
1.453698,-0.97451189,-0.49121365,1.667897,1.5478339,-0.99526061,-0.90051236,0.022955791,0.82253139
1.128325,-0.5486705,0.88818174,1.1309002,0.93423187,-1.3263609,1.4423458,-0.3042348,-0.31079522
0.72466581,-0.40947773,1.1190035,0.92377434,-1.4119806,-0.19156664,0.87132953,0.91036047,0.024546341
0.21396685,-1.3086201,-1.3797084,-0.96855861,-0.29660044,-1.5926161,-1.3107241,1.181898,-0.92466536
0.045458963,-0.76031645,-0.31963228,1.4704024,-0.98274985,-0.80225078,-1.4747058,-1.2142681,1.2910029
0.9085755,-0.7577112,0.12748047,0.40451567,0.47686674,1.2529699,1.5947129,1.6089369,-1.4547689
0.34810096,-0.16391613,1.0879307,-0.89162285,-1.5185507,-1.1430794,-0.38485034,-0.56221638,0.14981756
1.0088251,-0.62214632,-0.18153583,-0.092756299,-1.5624164,1.1500563,-0.75999218,-0.092254312,-0.90874569
1.5736243,-1.7089429,-1.0777591,-0.74053274,-1.0991417,0.70885374,1.1307186,-1.6020957,2.0197072
0.11253796,-0.052607848,0.60573671,0.7778163,-0.19466471,0.99750172,0.52055475,1.5163324,-0.96906554
1.1654443,-0.97471735,-1.5029291,-1.3273357,-0.60683146,1.1951375,1.3899951,0.91319675,1.0407039
0.75740285,-0.18236289,0.38568403,-1.2389888,0.55711314,0.11285585,1.3340807,1.472766,0.46623852
0.10293191,-0.56060851,0.045563149,-0.73217844,0.39263011,0.78261929,0.61629069,1.255188,0.94926229
1.703817,-1.0314201,-1.0083175,-1.4611018,-0.022764135,-0.1664176,-0.85815026,1.2126738,-1.4475415
0.66950893,-1.7020158,0.01345796,-1.5692902,0.12820292,0.99985852,1.5764886,0.5177951,1.2409404
1.4599098,-1.193001,1.4128419,0.55650826,-0.44040745,-1.4101204,-1.5577934,1.4126749,-0.74199123
1.1866203,-1.2800538,-0.53383623,-0.20717348,-0.35146316,1.6125007,-0.77004458,1.4770761,0.78457456
0.082504628,-0.011334598,-0.13481965,0.76854571,-0.18155446,0.53430291,-1.0881017,-1.4939135,-0.50311452
0.11936859,-1.3625581,-0.96764747,0.36772521,-1.1567281,-1.1452137,-1.663709,-0.38084988,1.6164104
0.40107435,-0.19653342,-0.63415168,0.46656254,1.1112272,1.3347864,-0.94873554,1.4189025,0.93153434
0.96820932,-0.69303535,1.3570928,-0.64412455,-0.78949684,-0.69243194,0.043107043,1.0446762,0.30192664
0.82702443,-0.99856001,-0.34930724,-1.468043,-1.3779909,0.24419379,0.79145457,-0.49026691,1.3632236
1.1614953,-1.406657,1.3495798,-0.46887164,0.72692164,1.5463509,-0.39133467,1.0266236,-0.42758681
1.6815036,-0.86335675,-1.6499988,0.059469425,-0.053253907,1.4860404,0.88785176,0.50354257,0.1808383
1.0727281,-1.5923331,-1.4685923,0.92082419,-1.1496458,0.82917879,1.3359837,-0.27505845,1.758376
1.6314048,-1.4140646,1.6575816,-1.0588588,-0.2319885,-1.4983524,-1.466911,1.2642083,-0.86981574
0.823949,-1.5884093,0.59073673,1.2573537,0.81096644,-0.57386042,1.3118531,1.2492379,-0.14376366
1.3835724,-0.23359014,-0.83710069,0.45604316,1.6475696,-0.14088304,-1.1174024,-1.5981636,0.8165301
0.26668613,-0.22448855,1.4793867,-1.0815776,1.0198881,-1.1836368,-0.78670883,-0.39355215,0.073900993
1.4698595,-1.1403787,0.83060759,1.401605,-0.79091253,-0.59222538,-1.5521617,-0.7783708,0.95383273
0.39218103,-0.88015883,0.41947331,-0.13944868,0.24816246,-0.6042969,-1.6801179,-0.58141349,-0.27581228
1.6691218,-0.73716641,0.41890973,-1.5758324,-1.5180412,0.91284207,0.19475234,-1.3628036,1.4038887
0.85300635,-0.74447018,0.87107951,-1.4504407,-1.5688312,0.86162455,-0.42074395,-1.3139035,0.30286219
0.34546082,-1.4202131,-1.1945276,-0.35507274,-0.53083628,-1.2401929,-1.4850071,0.09526063,-0.032741473
1.5838697,-1.3414178,1.6824052,-1.7257438,-0.14476127,-0.11712993,-0.011980174,1.1561225,0.28767614
1.5370117,-1.1015478,1.1683473,0.66205852,-1.6065405,-1.6053548,-1.1791788,0.67947694,-0.11185879
0.90799856,-0.76084128,-0.97570484,-0.74596781,-0.86134502,-0.4205466,1.1752699,-1.4142751,0.44863449
1.2930934,-1.5111333,-1.5674317,-0.64922038,0.18680377,1.4096278,0.798508,-0.79700238,-0.14528567
0.9686898,-0.057999824,1.6091198,0.70825209,0.91573877,-1.5539513,-0.23952629,-0.39504433,0.11276119
0.4311603,-1.4647854,-0.010291286,1.1953402,-1.4767609,0.40135828,-0.11254572,0.34479891,-0.17731917
1.2953986,-0.60856279,0.67221907,0.28846982,0.93480654,-1.3852558,0.67790182,-0.46048418,0.53360378
0.63256597,-0.88112538,0.94389542,-0.60755334,-0.63708785,0.90445487,0.99898328,-0.82110879,-0.74923805
1.4594838,-1.6029001,-0.21582239,-0.29898134,0.11869891,-0.16694704,0.45215777,-1.6273887,0.86457176
1.5000629,-1.4488318,-0.38644215,0.43008167,0.4598009,-1.6009049,-0.40305025,0.012539501,0.3690073
0.084213688,-0.88297229,-1.4092662,-0.56837124,-0.56610349,0.55095225,-0.48924579,1.4234387,-0.26566057
1.4814715,-1.482493,1.1352037,0.49661543,0.57015876,-0.23145274,1.3572022,-1.0658377,-0.62626096
1.1817456,-0.98992061,-0.8111249,0.89931899,-1.0405952,-0.60316466,0.80949203,-0.51927103,-1.0980276
1.1054264,-0.064418092,-0.1371594,-0.55701653,-1.5505533,0.73627192,0.51649812,1.1145835,-0.7847016
0.27908538,-0.88436559,1.4847822,-1.3048619,-1.0602172,0.84841305,0.094848513,-1.1461773,-0.4023928
0.55788609,-1.4459977,0.25790174,-1.408342,0.72128801,1.6087346,0.36691222,0.66011929,1.1966793
1.6171213,-0.57019459,1.0019896,-0.63099081,-1.311534,0.22247378,-1.0739493,-1.033391,-0.013631362
0.47389758,-0.77055485,-0.86357369,1.649382,1.4515768,0.81340322,0.88336039,0.53446054,-0.58977655
0.39394274,-1.3512117,0.12325796,1.3928462,0.39413221,0.51551668,-1.5821007,0.70736635,1.2191016
0.26358757,-0.37527082,-1.1356695,1.2717327,0.92487074,-0.38588588,0.78655908,-1.617138,-0.85311654
1.1253703,-0.077847352,-1.1263756,1.3903564,1.0538778,-1.2778776,0.68691339,0.17145001,1.1596597
0.92662876,-1.2826931,-0.32475763,-1.1573308,-0.67113971,-1.5732691,0.24001753,-0.27280592,-1.1747486
1.6474612,-0.62773179,-0.57287675,0.93489877,0.61078903,0.44503821,-1.6101646,-0.030827383,1.4503206
1.5824841,-0.65755138,1.1811886,-1.5818937,1.1371951,0.27191306,0.50461021,1.6684722,-0.93020476
0.38180428,-0.91793247,0.88956489,-0.87485364,0.81656648,-0.38521232,-0.5805117,1.4443535,-1.0699736
0.26852476,-1.3576493,1.2644661,1.4034077,0.61881877,-0.15909331,1.3102653,0.26690887,-1.2762932
0.18117222,-1.0055858,-1.4238733,1.0765732,-1.2764081,0.93658531,-0.10457116,-0.067099558,-1.6515344
0.65712642,-0.39583927,0.72686691,1.2018764,1.0069056,-0.056757264,-0.68590435,1.3963571,-0.059616711
0.54518178,-0.27522377,-0.047216565,0.84229833,0.096049597,0.92333005,-1.2142349,0.91832528,0.76672297
0.10712672,-1.0647159,-0.29425694,-0.48935256,-0.80336177,0.75825333,0.98956143,1.3548513,0.32431101
0.87084724,-0.85743438,0.080928956,0.96917885,-0.14543341,1.3972985,-0.67264299,-0.64567844,-1.1014395
0.27462059,-1.2369354,-1.07581,-0.15737449,1.2342046,0.16066863,1.2442508,0.50477307,1.0916568
0.4827627,-0.71446739,0.99358426,0.56057065,0.94886889,1.5288841,1.4765877,1.6908259,-1.9250517
0.60882364,-0.60811539,-0.52063515,-0.44131699,0.31400385,0.82357293,0.35178126,1.5098334,0.8981213
1.6824139,-1.3002272,0.9510561,1.6210627,0.24344886,-1.5817486,0.82413641,-1.292938,-0.32406315
1.0865155,-0.60664161,-0.80552176,0.62568216,1.3183762,-1.1504806,0.22997625,1.2660859,0.31680642
0.19545253,-1.6408652,1.6789805,1.0190257,0.60381156,0.052643721,-0.0029909376,-0.70563196,-1.4430149
0.98395301,-1.1351384,-1.3156322,0.25147445,-1.0479518,1.5548529,-1.2938723,-0.64397316,-0.93987052
1.0670536,-0.8464137,0.99565156,0.85146029,-0.31205861,0.56490007,-0.76248104,-1.0191321,-0.3431007
0.56364683,-1.1593463,-0.21751091,1.3332184,0.027244234,-1.0827306,-0.026705357,0.88810709,1.2474871
0.67529416,-0.12825873,-0.63807799,0.70618153,-1.1038697,-0.16522768,-1.6483379,-0.23663943,1.0211156
0.2401441,-1.1219687,1.4664724,-0.65778117,0.96947374,0.28162521,-0.4371344,0.32574303,0.094365974
1.0979744,-1.4172374,-0.03105963,0.070937204,0.28155912,0.70379247,0.96403852,0.057534104,0.098649426
0.49627713,-1.1273944,-1.6783782,1.16764,-0.43398284,0.58554157,1.2332128,0.034643389,0.018333385
0.67689605,-1.694215,-0.56484171,0.76829724,-0.79466887,1.0494706,-1.4507721,-0.52569838,0.36184405
0.21740039,-0.46357688,-0.93166788,0.92122323,-0.025418561,-1.7096876,-0.65646686,0.91505423,-0.139633
0.52751155,-1.40251,-0.39479664,-0.61920718,-0.31044187,-1.2169206,-0.1412748,-0.56011141,0.33591714
1.285076,-1.0016479,-1.7075878,1.2076634,-0.94461335,-1.0720593,-1.5342307,-1.3806825,0.63159521
1.2081031,-1.5067128,-0.59320281,1.6714201,-1.1416539,-0.81409231,-0.72297727,-1.6803185,0.20302143
1.6232207,-0.44050031,-1.2231399,0.40232168,-0.25565579,-0.63040613,0.7934249,0.76923584,0.42684598
1.3713188,-0.81441061,1.5217573,-0.81566995,0.16088924,0.84575704,1.0570483,-0.49794069,-0.14315008
0.9492282,-1.3303794,0.46590666,0.38789767,0.74001933,-0.93800555,-1.5837771,-0.33825792,-0.26327608
1.5720636,-1.5543263,0.94742783,1.5689035,1.479458,1.2468466,-0.28082884,1.3054178,-0.91050932
0.81643761,-0.97395243,0.92169219,1.7129702,-0.37979006,-0.37213377,0.97725674,1.4284595,-0.561361
0.21400715,-0.17833866,1.5281028,-0.83013835,-0.57621148,-1.6357048,-0.44334507,1.7157621,-0.89518364
0.66197428,-0.18929966,1.4654471,1.4601247,-0.24212549,0.55916247,-1.1759003,-0.6280803,-0.6986205
0.6623324,-0.16861959,-1.0118018,-1.1383304,1.2694418,-0.60310747,1.3314597,1.6861282,0.45747621
0.12591133,-1.4275507,-1.083797,-1.1993187,0.45178858,-1.6670911,-1.5036686,-1.1759002,-2.2387668
0.16828728,-1.0949847,1.1223387,1.3047787,-0.64480224,-0.98380129,1.6278372,-1.476867,-0.79536906
1.0893279,-1.6881164,-1.0185085,-1.370884,-0.48712267,-1.4939438,-0.05284305,1.6518356,-0.7628113
1.1302156,-1.1834352,1.4551359,-0.56115154,-0.39853774,-0.022594264,-1.24658,-0.044988448,0.51584605
1.0911908,-0.27250435,-0.26763097,-1.6219816,0.67505513,0.44001787,0.57114103,0.054832522,1.1297434
0.78545008,-1.3020495,-1.711152,1.4697191,0.82783682,0.07778236,-0.25859072,0.14364174,1.3361021
0.88004194,-0.40141487,-1.3059283,-0.18745315,0.6631255,-0.25525685,1.1888183,-0.30433256,0.57688065
1.3855987,-1.2446696,-1.143536,-0.3392721,-0.01389097,1.2373023,0.3501408,-1.1062464,0.12900946
0.29813055,-0.31341024,-1.2770568,1.3759805,-0.20452664,0.36212447,1.3417685,-0.26212889,-0.53281185
1.2905017,-0.65587326,-0.69344716,-0.75530115,0.32204449,-0.10373668,1.3138761,-1.5269504,-0.099997359
1.6136677,-0.17191168,-0.88183171,0.90584095,-1.0125709,-0.9330459,-0.032499849,1.4560015,0.77853564
0.27416966,-0.75346309,-0.45302075,1.4333217,-1.2599776,0.59297092,1.6395871,1.7024993,-1.3950289
0.023984826,-0.74012814,1.2245808,0.57590621,0.69045858,0.48306327,-1.2042762,-0.6617998,-0.19240564
0.94229442,-1.5752764,-0.14030286,-1.2130921,1.4690803,1.3944284,-1.1207288,-0.66576763,1.3846399
1.664677,-0.61892424,0.65516327,-0.4278912,1.2430785,-0.071564239,0.5053971,-0.70449571,0.40648421
1.2241609,-1.3251884,0.58442811,-1.1789837,1.6957443,1.2695604,-1.149785,0.42761072,-0.48086699
1.5390356,-1.0133187,0.57324078,0.87040072,-1.3473191,-1.5709279,1.4381454,1.4078563,0.69513157
1.0526878,-0.45645313,-0.13372346,-1.5871278,-1.0833296,0.59485086,-0.77141651,1.6118064,-2.4037227
0.31403052,-0.32548434,-0.9705027,1.374137,-1.6016362,-0.13084319,-0.067010203,-0.44370317,-1.4250196
1.0828566,-0.56372668,1.1347803,1.3878955,-0.55417155,-1.1241708,-0.57586324,0.90105111,0.41826316
1.6811297,-0.10717429,0.55241795,-1.1823406,-0.3120429,-1.5234518,0.1965498,-0.73918239,-0.69242081
1.0111798,-1.692952,-0.22050955,0.53566835,-0.882179,1.6630892,-1.1964702,-1.102392,-0.47344374
1.6062127,-0.8245657,-0.91771058,-1.5349658,0.4463162,1.3174461,-0.18917534,0.69214433,1.2913003
0.94156486,-0.78814538,-0.60052555,0.51630743,1.6708522,0.32649539,-0.53847518,1.6794548,0.50217905
1.0894482,-1.0907541,-1.1845991,-1.369529,-0.43343927,-1.3666593,-0.13111233,1.4237598,-1.0984725
1.7192006,-0.84048458,1.3930323,-0.84002966,-1.3587319,-0.97128613,0.42223003,-0.71996899,0.50438737
0.82734889,-0.94527501,0.47209602,-0.60188552,1.6770452,1.0606456,1.5921401,-1.3304614,-0.5455193
0.26086986,-0.52824734,-1.6701588,-0.31707556,0.3654684,1.3604644,-1.4040782,-0.20809647,0.78776318
0.64979783,-1.6590082,-1.698285,0.58563854,-0.50246275,1.1704549,0.44758669,-1.0573014,0.66058561
1.6198915,-0.24977117,0.06190897,-0.35478367,-1.4016546,0.73886517,-0.25259511,1.1515162,-0.73492356
1.5747749,-0.33230132,-0.61111286,-0.86336817,1.5812679,0.61849757,0.53285927,1.5766328,0.83657241
0.21654391,-0.62335608,0.012532019,-1.0743155,-0.92881272,0.29972616,-1.407008,0.36049626,-1.0410152
1.1325686,-1.0723487,-1.4031457,-1.0569931,1.0159526,1.7204095,0.81274832,-0.82129762,-1.7102197
0.65212707,-1.5986454,-1.3825333,1.3416586,0.30104101,-1.5936641,-0.24130922,0.64731751,0.56391792
0.44069078,-0.41834802,-1.5167348,1.3899432,1.0089715,1.2764153,-1.3737108,-0.75761775,0.67331881
0.79598669,-0.70557604,1.4089639,0.35787252,1.240958,-1.5719223,-0.87753303,0.81709237,-0.62616242
1.4336657,-1.0048441,-1.7046461,-1.6852632,1.4220463,-0.076143908,-0.32865543,-0.92935354,1.3333891
1.11518,-0.98252539,0.30355052,-0.077912568,-0.23880124,0.74890562,-0.27826337,-1.0360414,0.29950646
0.0066063389,-0.57508125,0.14053401,-0.17910327,0.14603723,-1.1850366,0.70046096,1.0360444,0.6960764
1.5795264,-0.87984201,1.5928001,-0.93492068,-0.62175719,0.9528618,-1.6497151,-1.4750874,-0.15352266
0.27326426,-1.5653971,0.29896282,1.4835266,0.88589779,-0.84771821,1.1494058,1.4788609,0.41295604
1.5776798,-0.8420349,1.4790153,-1.5043863,-1.0374536,-0.45564578,0.1449715,0.25274009,0.49860961
0.95590968,-0.56734101,-1.0708878,-0.32718306,1.54293,-1.1019064,1.6839644,-0.093402246,1.3024675
0.46002923,-0.86405896,0.79497806,1.2339356,0.88714988,1.1817377,-0.99488761,1.1801256,-0.25410143
0.47054398,-0.38367678,1.0536304,0.90785854,-0.75803531,-0.98285315,0.7878489,-0.29364604,-0.13001228
0.2897302,-1.5642642,1.4494131,-0.85492787,-0.70845984,0.43897305,-1.3562095,1.4193631,-0.0082910953
1.5843158,-0.85149685,0.51092396,0.90896671,-0.75105964,-1.6747694,0.8799489,0.56929244,1.0600854
0.90928064,-1.159317,-1.1323378,0.87190948,-0.5970589,1.5008291,-1.4203856,-0.071034829,-0.27465368
1.1285167,-0.38837044,-0.56638945,1.0245099,0.75603234,-0.5128536,-0.30122754,0.92429525,0.87197326
1.0531498,-1.4038628,-0.91800792,1.287199,1.4056047,-0.24700422,-1.0045164,1.1081803,0.62782365
0.73755386,-1.2884008,-0.54709307,-0.7741889,0.92095386,0.21077432,-1.623646,-1.1817267,0.76302942
0.74229227,-0.50169112,-0.19976676,-1.0072152,1.3777863,-0.43214134,0.99481635,-1.706944,0.11498424
0.091556746,-0.31992752,1.4958421,-1.3148166,-1.4515048,-0.054592592,1.3422794,-0.1437586,0.03096939
0.99569037,-0.89754828,0.078313107,0.012954135,-1.0962121,1.4889623,0.51216508,1.661965,-0.45962655
0.85610048,-1.0093701,0.71682084,-1.6207534,1.0108566,0.3501858,1.0981479,1.4444946,-0.052547052
0.39323128,-1.1295341,-0.61513226,-1.6828989,-0.54790423,0.60837136,-0.89497706,-0.41930631,-0.19524265
0.34726586,-1.1422189,0.77879182,1.3943511,0.47673676,1.4842098,1.3584715,0.7810734,-0.73609611
0.049544727,-1.1792467,-0.34745659,-1.2779085,0.96423089,-0.31037075,0.77982803,-1.1438489,1.3322537
0.92704032,-1.5693216,-1.110587,-0.21807387,-0.067986587,-1.1022631,0.3580249,0.80226787,0.62413348
0.085114279,-0.48911544,-1.1032762,-1.6103255,-1.247858,0.82610731,-0.58838111,-1.0077577,-0.16313465
0.19087084,-1.4850697,-0.54652156,-1.5405723,-0.90463542,1.2562495,-1.0444623,-1.2349126,0.8704484
0.38315028,-0.67109647,-0.76235572,0.22059017,0.43040279,1.3651976,-0.060450136,-0.20589982,-0.19405538
0.32730236,-1.2576455,0.39456546,-0.55571803,-0.01807265,1.3060255,0.89283292,0.22239504,-0.2593535
1.3689846,-0.82435895,1.4512121,1.2194729,-0.51193175,-0.2821565,-0.51734834,0.97593079,0.058318646
0.68604552,-0.92372919,1.4412724,-0.9515572,-1.3881403,0.58327265,-0.46161522,1.0517069,0.49022766
