timestamp,experiment_name,stage_number,stage_name,agent_id,agent_name,mse,mae,rmse,r2_score,max_error,mean_uncertainty,coverage_95,num_test_samples,num_finite_samples,training_data_size,predictions_mean,predictions_std,true_values_mean,true_values_std,experiment_type,consensus_method,function_type,consensus_steps,final_mean_convergence,cycle
1753388568.2264163,synthetic_polynomial_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,2,Agent_3,30.205432891845703,3.505092144012451,5.495946951331108,-0.19638204094168032,16.865074157714844,0.8021665215492249,0.39399999380111694,500,500,310,4.5849127769470215,2.4766926765441895,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,2.0
1753388568.2264163,synthetic_polynomial_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,3,Agent_4,22.76453399658203,3.9792773723602295,4.77121934064889,0.09833842940514126,12.193090438842773,0.8709038496017456,0.23600000143051147,500,500,310,7.561992645263672,3.566527843475342,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,2.0
1753388568.2626302,synthetic_polynomial_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,0,Agent_1,38.74159622192383,4.354430675506592,6.224274754694223,-0.5344839043434992,18.845901489257812,0.6847831606864929,0.14399999380111694,500,500,310,3.6961967945098877,1.5614043474197388,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,2.0
1753388568.2626302,synthetic_polynomial_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,1,Agent_2,22.164464950561523,3.2464401721954346,4.707915138419715,0.12210604082728405,16.587894439697266,0.811887800693512,0.3880000114440918,500,500,310,5.839405536651611,2.019184112548828,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,2.0
1753388568.2626302,synthetic_polynomial_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,2,Agent_3,24.5363712310791,3.3993983268737793,4.9534201549110595,0.02815916761025805,16.47612762451172,0.8021665215492249,0.29600000381469727,500,500,310,5.373889923095703,2.0310089588165283,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,2.0
1753388568.2626302,synthetic_polynomial_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,3,Agent_4,21.697484970092773,3.4025681018829346,4.6580559217438315,0.140602284046207,15.637700080871582,0.8709038496017456,0.37400001287460327,500,500,310,6.218933582305908,2.3401801586151123,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,2.0
1753388574.2920861,synthetic_polynomial_dac_comparison,5,Weighted_DAC_PoE_streaming_retrain_cycle_3,0,Agent_1,34.77839660644531,3.715066909790039,5.897321138147838,-0.37750882384117235,20.074308395385742,0.5920388698577881,0.33000001311302185,500,500,340,4.128893852233887,1.8033673763275146,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,3.0
1753388574.2920861,synthetic_polynomial_dac_comparison,5,Weighted_DAC_PoE_streaming_retrain_cycle_3,1,Agent_2,11.184952735900879,2.065035343170166,3.344391235471843,0.5569844410280748,14.257030487060547,0.7451412081718445,0.46399998664855957,500,500,340,6.459766864776611,3.315035343170166,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,3.0
1753388574.2920861,synthetic_polynomial_dac_comparison,5,Weighted_DAC_PoE_streaming_retrain_cycle_3,2,Agent_3,14.829080581665039,2.529572010040283,3.8508545261623475,0.4126471913593853,11.924308776855469,0.6344826817512512,0.36000001430511475,500,500,340,5.389423847198486,3.2682173252105713,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,3.0
1753388574.2920861,synthetic_polynomial_dac_comparison,5,Weighted_DAC_PoE_streaming_retrain_cycle_3,3,Agent_4,8.39631462097168,2.410341262817383,2.897639491201706,0.6674373241277909,9.150127410888672,0.8169575333595276,0.34200000762939453,500,500,340,8.199385643005371,4.083693504333496,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,3.0
1753388574.3300838,synthetic_polynomial_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,0,Agent_1,28.15912628173828,3.7795040607452393,5.306517340190107,-0.11533157339897904,17.254791259765625,0.5920388698577881,0.09600000083446503,500,500,340,4.042236328125,1.980306625366211,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,3.0
1753388574.3300838,synthetic_polynomial_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,1,Agent_2,9.119488716125488,1.9499844312667847,3.0198491214174075,0.638793729995548,12.913762092590332,0.7451412081718445,0.48399999737739563,500,500,340,6.7310261726379395,3.016383409500122,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,3.0
1753388574.3300838,synthetic_polynomial_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,2,Agent_3,12.302216529846191,2.2278261184692383,3.5074515719887267,0.5127316681658971,13.07813835144043,0.6344826817512512,0.38199999928474426,500,500,340,5.866418838500977,2.798285484313965,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,3.0
1753388574.3300838,synthetic_polynomial_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,3,Agent_4,7.821900367736816,2.0243422985076904,2.796766055238946,0.6901888157197391,11.146280288696289,0.8169575333595276,0.44999998807907104,500,500,340,7.312349319458008,3.323741912841797,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,3.0
1753388580.3492467,synthetic_polynomial_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,0,Agent_1,20.938175201416016,2.8162753582000732,4.575825084224267,0.17067711022857812,17.14577865600586,0.5122364163398743,0.33799999952316284,500,500,370,5.023273468017578,2.2161359786987305,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,4.0
1753388580.3492467,synthetic_polynomial_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,1,Agent_2,6.898748874664307,1.6927783489227295,2.6265469488787567,0.726753154826012,11.587690353393555,0.7255111932754517,0.6539999842643738,500,500,370,6.1853790283203125,4.163701057434082,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,4.0
1753388580.3492467,synthetic_polynomial_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,2,Agent_3,6.519434452056885,1.5737802982330322,2.5533183217250617,0.7417771073271364,9.132240295410156,0.4888124465942383,0.4339999854564667,500,500,370,6.363963603973389,3.5054502487182617,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,4.0
1753388580.3492467,synthetic_polynomial_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,3,Agent_4,2.635497570037842,1.1095538139343262,1.6234215626379496,0.8956127566167557,7.862072467803955,0.7246481776237488,0.6499999761581421,500,500,370,7.021937370300293,4.97564697265625,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,4.0
1753388580.416247,synthetic_polynomial_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,0,Agent_1,18.13421630859375,3.251558542251587,4.2584288544713,0.2817368029170302,14.74551773071289,0.5122364163398743,0.0,500,500,370,4.5603508949279785,2.692765951156616,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,4.0
1753388580.416247,synthetic_polynomial_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,1,Agent_2,3.9594473838806152,1.1534568071365356,1.9898360193444622,0.8431735275063372,10.082923889160156,0.7255111932754517,0.6299999952316284,500,500,370,6.917940139770508,3.8489925861358643,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,4.0
1753388580.416247,synthetic_polynomial_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,2,Agent_3,5.9970502853393555,1.6164840459823608,2.448887560779252,0.7624677941846718,9.963942527770996,0.4888124465942383,0.33000001311302185,500,500,370,6.1954264640808105,3.557727813720703,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,4.0
1753388580.416247,synthetic_polynomial_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,3,Agent_4,2.6914052963256836,0.9978860020637512,1.640550302894027,0.8933983541721905,7.775644302368164,0.7246481776237488,0.6600000262260437,500,500,370,7.239299774169922,4.0899224281311035,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,4.0
1753388586.5811875,synthetic_polynomial_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,0,Agent_1,11.843265533447266,2.0414440631866455,3.4414045872938663,0.5309098856046961,14.160707473754883,0.42870378494262695,0.42399999499320984,500,500,400,5.788955211639404,2.787794351577759,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,5.0
1753388586.5811875,synthetic_polynomial_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,1,Agent_2,2.615478754043579,0.9689143300056458,1.6172441850393462,0.8964056646650662,8.463292121887207,0.5966123938560486,0.7599999904632568,500,500,400,6.879644870758057,4.3678388595581055,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,5.0
1753388586.5811875,synthetic_polynomial_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,2,Agent_3,3.559602737426758,1.1265507936477661,1.8866909491028885,0.8590106369606486,7.544364929199219,0.3891028165817261,0.5759999752044678,500,500,400,6.938814640045166,3.686379909515381,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,5.0
1753388586.5811875,synthetic_polynomial_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,3,Agent_4,3.5629212856292725,1.5174319744110107,1.8875702068080202,0.8588791931383053,6.053240776062012,0.647346019744873,0.32600000500679016,500,500,400,6.423983097076416,5.6420207023620605,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,5.0
1753388586.6188114,synthetic_polynomial_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,0,Agent_1,10.329319953918457,2.5034050941467285,3.213925940951107,0.5908744935359531,11.782889366149902,0.42870378494262695,0.019999999552965164,500,500,400,5.3088507652282715,3.3304615020751953,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,5.0
1753388586.6188114,synthetic_polynomial_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,1,Agent_2,1.5682328939437866,0.7270350456237793,1.2522910579988131,0.9378851595061074,7.2810163497924805,0.5966123938560486,0.6439999938011169,500,500,400,7.410890579223633,4.33488655090332,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,5.0
1753388586.6188114,synthetic_polynomial_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,2,Agent_3,3.697244644165039,1.3709205389022827,1.92282205213198,0.8535588949166159,7.968149185180664,0.3891028165817261,0.24799999594688416,500,500,400,6.459203243255615,3.9471282958984375,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,5.0
1753388586.6188114,synthetic_polynomial_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,3,Agent_4,1.2008776664733887,0.7086154222488403,1.095845639893406,0.9524354288145968,5.455127716064453,0.647346019744873,0.7080000042915344,500,500,400,7.372010707855225,4.5883002281188965,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,5.0
1753388592.9951005,synthetic_polynomial_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,0,Agent_1,6.9789814949035645,1.5252267122268677,2.6417762007603076,0.7235752951758738,11.554137229919434,0.3384111225605011,0.4620000123977661,500,500,430,6.30094575881958,3.2611470222473145,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,6.0
1753388592.9951005,synthetic_polynomial_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,1,Agent_2,1.069742202758789,0.5277172923088074,1.0342834247723345,0.9576294663147136,6.29132080078125,0.42252689599990845,0.800000011920929,500,500,430,7.325282573699951,4.500185489654541,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,6.0
1753388592.9951005,synthetic_polynomial_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,2,Agent_3,2.4660749435424805,0.9214404225349426,1.5703741412614003,0.9023232765707213,6.734064102172852,0.33585992455482483,0.6359999775886536,500,500,430,7.149827003479004,3.8488993644714355,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,6.0
1753388592.9951005,synthetic_polynomial_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,3,Agent_4,2.0254604816436768,1.0365344285964966,1.4231867346359286,0.919775212014027,4.697416305541992,0.5191518664360046,0.46399998664855957,500,500,430,6.961470603942871,5.319115161895752,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,6.0
1753388593.0335526,synthetic_polynomial_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,0,Agent_1,6.771103858947754,2.0154879093170166,2.6021344813340748,0.7318089408490419,9.664647102355957,0.3384111225605011,0.019999999552965164,500,500,430,5.8186845779418945,3.5756359100341797,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,6.0
1753388593.0335526,synthetic_polynomial_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,1,Agent_2,0.7887511253356934,0.5963448286056519,0.8881166169685676,0.9687590099890977,5.309349060058594,0.42252689599990845,0.515999972820282,500,500,430,7.807490348815918,4.514218807220459,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,6.0
1753388593.0335526,synthetic_polynomial_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,2,Agent_3,2.720879316329956,1.1894655227661133,1.6495088106251377,0.8922309380833051,6.854013442993164,0.33585992455482483,0.257999986410141,500,500,430,6.70723819732666,4.006662845611572,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,6.0
1753388593.0335526,synthetic_polynomial_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,3,Agent_4,0.6583024263381958,0.649696409702301,0.8113583834152426,0.9739258434626414,3.831605911254883,0.5191518664360046,0.6200000047683716,500,500,430,7.873899936676025,4.711275100708008,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,6.0
1753388599.4819562,synthetic_polynomial_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,0,Agent_1,4.80847692489624,1.2537355422973633,2.192823961219012,0.809545008848168,9.809259414672852,0.2735474109649658,0.4560000002384186,500,500,460,6.570018768310547,3.5349843502044678,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,7.0
1753388599.4819562,synthetic_polynomial_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,1,Agent_2,0.7242502570152283,0.4462650716304779,0.8510289401749087,0.9713137709959323,5.310337066650391,0.3021497428417206,0.8159999847412109,500,500,460,7.700801849365234,4.389127254486084,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,7.0
1753388599.4819562,synthetic_polynomial_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,2,Agent_3,1.8496215343475342,0.8099656701087952,1.360007917016491,0.9267398682951467,5.897346496582031,0.28899550437927246,0.5580000281333923,500,500,460,7.316930770874023,3.9588510990142822,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,7.0
1753388599.4819562,synthetic_polynomial_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,3,Agent_4,1.1601901054382324,0.7785317301750183,1.0771212120454376,0.9540469911906991,3.3806419372558594,0.37376850843429565,0.4959999918937683,500,500,460,7.425558090209961,5.07406759262085,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,7.0
1753388599.5199573,synthetic_polynomial_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,0,Agent_1,5.53555965423584,1.8142956495285034,2.3527770090333338,0.7807465985902929,8.551166534423828,0.2735474109649658,0.014000000432133675,500,500,460,6.058849811553955,3.584956645965576,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,7.0
1753388599.5199573,synthetic_polynomial_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,1,Agent_2,0.6789981126785278,0.7051854729652405,0.8240134177782106,0.9731061254387959,3.900197982788086,0.3021497428417206,0.3400000035762787,500,500,460,8.257457733154297,4.625675201416016,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,7.0
1753388599.5199573,synthetic_polynomial_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,2,Agent_3,2.360520362854004,1.1227281093597412,1.5363985039220793,0.9065041048998449,6.261477470397949,0.28899550437927246,0.2800000011920929,500,500,460,6.85325288772583,3.9556756019592285,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,7.0
1753388599.5199573,synthetic_polynomial_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,3,Agent_4,0.6935003995895386,0.7307804226875305,0.8327667137857628,0.9725317150648589,2.6663074493408203,0.37376850843429565,0.4819999933242798,500,500,460,8.317756652832031,4.767669200897217,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,7.0
1753388606.2792218,synthetic_polynomial_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,0,Agent_1,3.5825836658477783,1.057964563369751,1.8927714246172933,0.8581004032376164,8.682609558105469,0.2191440314054489,0.45399999618530273,500,500,490,6.762417316436768,3.713548183441162,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,8.0
1753388606.2792218,synthetic_polynomial_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,1,Agent_2,0.5623903870582581,0.43093210458755493,0.7499269211451594,0.9777247444712157,4.574893951416016,0.23114009201526642,0.7440000176429749,500,500,490,7.788249969482422,4.446385383605957,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,8.0
1753388606.2792218,synthetic_polynomial_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,2,Agent_3,1.427980899810791,0.7217745780944824,1.1949815478955275,0.9434402831365943,5.263444900512695,0.2593151330947876,0.5400000214576721,500,500,490,7.441456317901611,4.076539516448975,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,8.0
1753388606.2792218,synthetic_polynomial_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,3,Agent_4,1.092052936553955,0.720002293586731,1.04501336668674,0.9567457766432029,3.3161182403564453,0.29031288623809814,0.3659999966621399,500,500,490,7.890726566314697,4.73305082321167,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,8.0
1753388606.318221,synthetic_polynomial_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,0,Agent_1,4.548519611358643,1.6423457860946655,2.132725864090048,0.8198414512683585,7.699733734130859,0.2191440314054489,0.009999999776482582,500,500,490,6.2806901931762695,3.622023582458496,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,8.0
1753388606.318221,synthetic_polynomial_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,1,Agent_2,0.620822548866272,0.6917167901992798,0.7879229333293148,0.9754103521801128,3.469419479370117,0.23114009201526642,0.2639999985694885,500,500,490,8.273983001708984,4.580656051635742,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,8.0
1753388606.318221,synthetic_polynomial_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,2,Agent_3,1.8521292209625244,1.018746256828308,1.3609295429824884,0.9266405432586426,5.607023239135742,0.2593151330947876,0.20800000429153442,500,500,490,7.0380072593688965,4.011880874633789,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,8.0
1753388606.318221,synthetic_polynomial_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,3,Agent_4,0.9820740818977356,0.8886693120002747,0.9909965095285329,0.9611018392272073,1.955108642578125,0.29031288623809814,0.26600000262260437,500,500,490,8.622690200805664,4.763269901275635,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,8.0
1753388613.076274,synthetic_polynomial_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,0,Agent_1,2.5919268131256104,0.8856449127197266,1.6099462143579861,0.8973385164341854,7.629753112792969,0.18532048165798187,0.4699999988079071,500,500,520,6.934013366699219,3.9028382301330566,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,9.0
1753388613.076274,synthetic_polynomial_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,1,Agent_2,0.4472569525241852,0.3663696050643921,0.6687727211274285,0.9822849690077791,4.224237442016602,0.1948452591896057,0.722000002861023,500,500,520,7.763942718505859,4.522037029266357,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,9.0
1753388613.076274,synthetic_polynomial_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,2,Agent_3,1.0852375030517578,0.6314347982406616,1.0417473316748922,0.9570157233617004,4.698514938354492,0.23106011748313904,0.5339999794960022,500,500,520,7.542994499206543,4.188867092132568,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,9.0
1753388613.076274,synthetic_polynomial_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,3,Agent_4,0.8634451627731323,0.6078748106956482,0.9292175002512234,0.9658005134751221,3.2561564445495605,0.245657816529274,0.414000004529953,500,500,520,7.9979424476623535,4.659287452697754,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,,,9.0
1753388613.115504,synthetic_polynomial_dac_comparison,18,Weighted_DAC_PoE_streaming_consensus_cycle_9,0,Agent_1,3.516767740249634,1.4416431188583374,1.8753047059743742,0.8607072515062073,6.8654985427856445,0.18532048165798187,0.014000000432133675,500,500,520,6.484105110168457,3.7671959400177,7.811910152435303,5.029702663421631,Weighted_DAC_PoE,weighted_dac_poe,polynomial,3.0,,9.0
