timestamp,experiment_name,stage_number,stage_name,agent_id,agent_name,mse,mae,rmse,r2_score,max_error,mean_uncertainty,coverage_95,num_test_samples,num_finite_samples,training_data_size,predictions_mean,predictions_std,true_values_mean,true_values_std,experiment_type,consensus_method,function_type,consensus_steps,final_mean_convergence,cycle
1753388774.9077983,synthetic_rbf_mixture_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,2,Agent_3,1.0446308851242065,0.7596799731254578,1.0220718590804692,0.16525601802814216,2.652050256729126,0.279065877199173,0.25333333015441895,600,600,405,0.35667845606803894,0.4681380093097687,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,3.0
1753388774.9077983,synthetic_rbf_mixture_dac_comparison,6,Weighted_DAC_PoE_streaming_consensus_cycle_3,3,Agent_4,0.22145386040210724,0.3641018569469452,0.4705888443239037,0.8230405729367287,1.1288580894470215,0.5496981143951416,0.70333331823349,600,600,405,0.863262951374054,0.9685488343238831,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,3.0
1753388781.1463315,synthetic_rbf_mixture_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,0,Agent_1,0.49082398414611816,0.46558892726898193,0.7005883128814797,0.6077922039970161,1.6542112827301025,0.48315149545669556,0.9300000071525574,600,600,440,0.7077706456184387,0.9090524315834045,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,4.0
1753388781.1463315,synthetic_rbf_mixture_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,1,Agent_2,0.22867396473884583,0.27755388617515564,0.47819866660086563,0.817271130509625,1.5893733501434326,0.5580475330352783,0.9850000143051147,600,600,440,0.8593097925186157,1.234075903892517,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,4.0
1753388781.1463315,synthetic_rbf_mixture_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,2,Agent_3,1.1199203729629517,0.68255215883255,1.0582629035182853,0.1050936495568513,2.994131326675415,0.26571762561798096,0.5933333039283752,600,600,440,0.4118880033493042,0.57435142993927,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,4.0
1753388781.1463315,synthetic_rbf_mixture_dac_comparison,7,Weighted_DAC_PoE_streaming_retrain_cycle_4,3,Agent_4,0.05738866329193115,0.1607770472764969,0.23955931059328742,0.9541418478186574,0.8692796230316162,0.5338952541351318,0.996666669845581,600,600,440,1.1052985191345215,1.0794942378997803,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,4.0
1753388781.1979234,synthetic_rbf_mixture_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,0,Agent_1,0.3258160948753357,0.4297836422920227,0.5708030263368754,0.7396467623315237,1.3116776943206787,0.48315149545669556,0.824999988079071,600,600,440,0.7093982696533203,0.9140395522117615,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,4.0
1753388781.1979234,synthetic_rbf_mixture_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,1,Agent_2,0.23348595201969147,0.3912450671195984,0.48320384106471204,0.8134259667975356,1.1603649854660034,0.5580475330352783,0.6483333110809326,600,600,440,0.9771397709846497,1.1476414203643799,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,4.0
1753388781.1979234,synthetic_rbf_mixture_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,2,Agent_3,0.9733611941337585,0.7280590534210205,0.9865906923003879,0.2222061816655534,2.578735828399658,0.26571762561798096,0.2800000011920929,600,600,440,0.3897092044353485,0.490785151720047,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,4.0
1753388781.1979234,synthetic_rbf_mixture_dac_comparison,8,Weighted_DAC_PoE_streaming_consensus_cycle_4,3,Agent_4,0.18770718574523926,0.36137232184410095,0.43325187333148285,0.8500068727888668,0.8465579152107239,0.5338952541351318,0.6683333516120911,600,600,440,0.9904979467391968,1.0817629098892212,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,4.0
1753388787.6548195,synthetic_rbf_mixture_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,0,Agent_1,0.43669596314430237,0.4556026756763458,0.6608297535252952,0.6510448343107382,1.5083625316619873,0.4392969310283661,0.949999988079071,600,600,475,0.7709222435951233,0.9058863520622253,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,5.0
1753388787.6548195,synthetic_rbf_mixture_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,1,Agent_2,0.19303065538406372,0.2627134919166565,0.43935254111483607,0.8457529896033773,1.4934766292572021,0.5117858648300171,0.9850000143051147,600,600,475,0.9344733953475952,1.2148044109344482,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,5.0
1753388787.6548195,synthetic_rbf_mixture_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,2,Agent_3,1.033267617225647,0.6545177102088928,1.0164977212102577,0.17433614407436338,2.870389938354492,0.2499540001153946,0.5733333230018616,600,600,475,0.44252559542655945,0.6011154651641846,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,5.0
1753388787.6548195,synthetic_rbf_mixture_dac_comparison,9,Weighted_DAC_PoE_streaming_retrain_cycle_5,3,Agent_4,0.06760499626398087,0.18050557374954224,0.2600096080224361,0.9459781780285783,0.721480131149292,0.49724411964416504,0.996666669845581,600,600,475,1.1871740818023682,1.1179206371307373,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,5.0
1753388787.705819,synthetic_rbf_mixture_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,0,Agent_1,0.3016909956932068,0.4191739857196808,0.5492640491541448,0.7589246449959282,1.2616441249847412,0.4392969310283661,0.7683333158493042,600,600,475,0.7502825260162354,0.9153734445571899,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,5.0
1753388787.705819,synthetic_rbf_mixture_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,1,Agent_2,0.225179061293602,0.3944779932498932,0.4745303586638077,0.820063835227189,1.1102023124694824,0.5117858648300171,0.628333330154419,600,600,475,1.0322120189666748,1.1515604257583618,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,5.0
1753388787.705819,synthetic_rbf_mixture_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,2,Agent_3,0.8922194242477417,0.6942140460014343,0.9445736732768608,0.28704497152746333,2.510019302368164,0.2499540001153946,0.27000001072883606,600,600,475,0.43663299083709717,0.5074565410614014,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,5.0
1753388787.705819,synthetic_rbf_mixture_dac_comparison,10,Weighted_DAC_PoE_streaming_consensus_cycle_5,3,Agent_4,0.19138434529304504,0.3766286373138428,0.4374749653329263,0.8470685328640375,0.9039757251739502,0.49724411964416504,0.6600000262260437,600,600,475,1.0863118171691895,1.1372324228286743,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,5.0
1753388794.2892056,synthetic_rbf_mixture_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,0,Agent_1,0.4344712793827057,0.45544707775115967,0.659144353979237,0.652822532861097,1.5398199558258057,0.39936256408691406,0.9433333277702332,600,600,510,0.7785244584083557,0.9066236615180969,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,6.0
1753388794.2892056,synthetic_rbf_mixture_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,1,Agent_2,0.19511324167251587,0.2690275013446808,0.4417162456515674,0.8440888383523409,1.4995473623275757,0.4649710953235626,0.9649999737739563,600,600,510,0.9601882696151733,1.2068389654159546,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,6.0
1753388794.2892056,synthetic_rbf_mixture_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,2,Agent_3,0.9611741900444031,0.6379027962684631,0.9803949153501375,0.23194456706204813,2.7385365962982178,0.23977437615394592,0.5149999856948853,600,600,510,0.4565512537956238,0.618687093257904,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,6.0
1753388794.2892056,synthetic_rbf_mixture_dac_comparison,11,Weighted_DAC_PoE_streaming_retrain_cycle_6,3,Agent_4,0.08827996999025345,0.2119831144809723,0.29711945407571927,0.929457208550475,0.8378639221191406,0.46062496304512024,0.9933333396911621,600,600,510,1.2552082538604736,1.1597561836242676,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,6.0
1753388794.344205,synthetic_rbf_mixture_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,0,Agent_1,0.31647592782974243,0.43480387330055237,0.5625619324392137,0.747110299982022,1.2883002758026123,0.39936256408691406,0.7116666436195374,600,600,510,0.7413640022277832,0.9176666140556335,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,6.0
1753388794.344205,synthetic_rbf_mixture_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,1,Agent_2,0.2251758873462677,0.39485692977905273,0.4745270143482536,0.8200663754352275,1.1610190868377686,0.4649710953235626,0.6033333539962769,600,600,510,1.0411121845245361,1.15233314037323,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,6.0
1753388794.344205,synthetic_rbf_mixture_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,2,Agent_3,0.8297526836395264,0.669732391834259,0.9109076153153658,0.33696095363788126,2.4323086738586426,0.23977437615394592,0.273333340883255,600,600,510,0.46770477294921875,0.528574526309967,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,6.0
1753388794.344205,synthetic_rbf_mixture_dac_comparison,12,Weighted_DAC_PoE_streaming_consensus_cycle_6,3,Agent_4,0.21445342898368835,0.40126895904541016,0.4630911670326787,0.8286344768275375,0.9894652366638184,0.46062496304512024,0.6416666507720947,600,600,510,1.1541457176208496,1.1953471899032593,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,6.0
1753388801.0998368,synthetic_rbf_mixture_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,0,Agent_1,0.45630279183387756,0.46771612763404846,0.6755018814436252,0.6353774001356625,1.6558152437210083,0.3801262080669403,0.9183333516120911,600,600,545,0.7716109156608582,0.890129804611206,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,7.0
1753388801.0998368,synthetic_rbf_mixture_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,1,Agent_2,0.1914970725774765,0.2654009461402893,0.4376037849213333,0.846978446926159,1.5204927921295166,0.42521119117736816,0.9399999976158142,600,600,545,0.9631632566452026,1.208036184310913,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,7.0
1753388801.0998368,synthetic_rbf_mixture_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,2,Agent_3,0.9176656007766724,0.6208068132400513,0.9579486420349853,0.2667114393672372,2.686821699142456,0.2401302307844162,0.5299999713897705,600,600,545,0.47414544224739075,0.6235116720199585,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,7.0
1753388801.0998368,synthetic_rbf_mixture_dac_comparison,13,Weighted_DAC_PoE_streaming_retrain_cycle_7,3,Agent_4,0.09536445885896683,0.22052764892578125,0.30881136452366326,0.9237961364787112,0.8560128211975098,0.4340987503528595,0.9933333396911621,600,600,545,1.276755928993225,1.1678032875061035,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,7.0
1753388801.1559947,synthetic_rbf_mixture_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,0,Agent_1,0.3336459994316101,0.44739431142807007,0.5776209825063578,0.7333900470376363,1.3680413961410522,0.3801262080669403,0.6516666412353516,600,600,545,0.7275167107582092,0.9088056087493896,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,7.0
1753388801.1559947,synthetic_rbf_mixture_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,1,Agent_2,0.21876490116119385,0.3901011347770691,0.46772310308685183,0.8251892637906992,1.1514655351638794,0.42521119117736816,0.5916666388511658,600,600,545,1.0454167127609253,1.1362241506576538,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,7.0
1753388801.1559947,synthetic_rbf_mixture_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,2,Agent_3,0.7998447418212891,0.6559553742408752,0.894340394828104,0.360859759227679,2.3901920318603516,0.2401302307844162,0.2750000059604645,600,600,545,0.4801258444786072,0.5407081842422485,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,7.0
1753388801.1559947,synthetic_rbf_mixture_dac_comparison,14,Weighted_DAC_PoE_streaming_consensus_cycle_7,3,Agent_4,0.2291005700826645,0.4139188230037689,0.47864451326915314,0.8169302345908537,1.0403451919555664,0.4340987503528595,0.628333330154419,600,600,545,1.1903936862945557,1.2122865915298462,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,7.0
1753388807.9988463,synthetic_rbf_mixture_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,0,Agent_1,0.4287358224391937,0.44955819845199585,0.6547792165602034,0.6574056371692125,1.6615289449691772,0.3598707616329193,0.9100000262260437,600,600,580,0.7838223576545715,0.8796266317367554,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,8.0
1753388807.9988463,synthetic_rbf_mixture_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,1,Agent_2,0.19149142503738403,0.2717764973640442,0.43759733207297324,0.8469829583356354,1.5120487213134766,0.4000607430934906,0.9233333468437195,600,600,580,0.988291323184967,1.200383186340332,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,8.0
1753388807.9988463,synthetic_rbf_mixture_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,2,Agent_3,0.902389407157898,0.6143896579742432,0.9499417914577176,0.27891833797058607,2.6681551933288574,0.23814880847930908,0.5450000166893005,600,600,580,0.4815642833709717,0.6329811811447144,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,8.0
1753388807.9988463,synthetic_rbf_mixture_dac_comparison,15,Weighted_DAC_PoE_streaming_retrain_cycle_8,3,Agent_4,0.10502186417579651,0.22776095569133759,0.3240707703199974,0.9160790911463832,0.907196044921875,0.4095766842365265,0.9783333539962769,600,600,580,1.2877118587493896,1.1888347864151,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,8.0
1753388808.0509276,synthetic_rbf_mixture_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,0,Agent_1,0.33527621626853943,0.44501128792762756,0.5790304104868236,0.7320873673904833,1.4040610790252686,0.3598707616329193,0.6183333396911621,600,600,580,0.727079451084137,0.8999246954917908,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,8.0
1753388808.0509276,synthetic_rbf_mixture_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,1,Agent_2,0.21810413897037506,0.39384642243385315,0.46701620846644615,0.8257172612727568,1.1506896018981934,0.4000607430934906,0.5849999785423279,600,600,580,1.068528652191162,1.1370925903320312,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,8.0
1753388808.0509276,synthetic_rbf_mixture_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,2,Agent_3,0.7751466631889343,0.6437543034553528,0.880424138236188,0.3805955499539416,2.3596296310424805,0.23814880847930908,0.2750000059604645,600,600,580,0.4924843907356262,0.5518659949302673,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,8.0
1753388808.0509276,synthetic_rbf_mixture_dac_comparison,16,Weighted_DAC_PoE_streaming_consensus_cycle_8,3,Agent_4,0.24316218495368958,0.4215121567249298,0.49311477868107906,0.8056938783532035,1.0888662338256836,0.4095766842365265,0.6066666841506958,600,600,580,1.2198115587234497,1.2284903526306152,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,3.0,,8.0
1753388815.2650845,synthetic_rbf_mixture_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,0,Agent_1,0.3995996117591858,0.4317600429058075,0.6321389180861955,0.68068780217724,1.6215472221374512,0.35353946685791016,0.8933333158493042,600,600,615,0.7990691661834717,0.8827029466629028,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,9.0
1753388815.2650845,synthetic_rbf_mixture_dac_comparison,17,Weighted_DAC_PoE_streaming_retrain_cycle_9,1,Agent_2,0.1848144233226776,0.2622978687286377,0.42990048071929116,0.8523184214606039,1.5381317138671875,0.37394237518310547,0.9166666865348816,600,600,615,0.9805978536605835,1.2008705139160156,1.0812727212905884,1.1196105480194092,Weighted_DAC_PoE,weighted_dac_poe,rbf_mixture,,,9.0
